"","Availability","region","year","policy","agg.land","value","global_value"
"1700","90 percent","Africa_Western",2050,"CORE","Grassland",-12.6856481601545,-5.81436926102318
"1701","90 percent","Argentina",2050,"CORE","Grassland",-4.14014856977115,-5.81436926102318
"1702","90 percent","Australia_NZ",2050,"CORE","Grassland",-2.81809985299418,-5.81436926102318
"1703","90 percent","Brazil",2050,"CORE","Grassland",-6.76739534382255,-5.81436926102318
"1704","90 percent","Canada",2050,"CORE","Grassland",-3.3395403942155,-5.81436926102318
"1705","90 percent","Central America and Caribbean",2050,"CORE","Grassland",-8.26861831495965,-5.81436926102318
"1706","90 percent","Central Asia",2050,"CORE","Grassland",-1.64403871713424,-5.81436926102318
"1707","90 percent","China",2050,"CORE","Grassland",-1.45428141267059,-5.81436926102318
"1708","90 percent","Colombia",2050,"CORE","Grassland",-4.29291105749327,-5.81436926102318
"1709","90 percent","EU-12",2050,"CORE","Grassland",-10.0631475768338,-5.81436926102318
"1710","90 percent","EU-15",2050,"CORE","Grassland",-9.71267981842058,-5.81436926102318
"1711","90 percent","Europe_Eastern",2050,"CORE","Grassland",-9.62796389315372,-5.81436926102318
"1712","90 percent","Europe_Non_EU",2050,"CORE","Grassland",-7.30537476472263,-5.81436926102318
"1713","90 percent","European Free Trade Association",2050,"CORE","Grassland",-14.8965398104268,-5.81436926102318
"1714","90 percent","India",2050,"CORE","Grassland",-22.2668518370947,-5.81436926102318
"1715","90 percent","Indonesia",2050,"CORE","Grassland",-6.31580835328039,-5.81436926102318
"1716","90 percent","Japan",2050,"CORE","Grassland",-1.75958749414675,-5.81436926102318
"1717","90 percent","Mexico",2050,"CORE","Grassland",-6.97850928365425,-5.81436926102318
"1718","90 percent","Middle East",2050,"CORE","Grassland",-2.97951480100551,-5.81436926102318
"1719","90 percent","Pakistan",2050,"CORE","Grassland",-25.7869815964348,-5.81436926102318
"1720","90 percent","Russia",2050,"CORE","Grassland",-3.37259047401033,-5.81436926102318
"1721","90 percent","South Africa",2050,"CORE","Grassland",-5.11913023877263,-5.81436926102318
"1722","90 percent","South America_Northern",2050,"CORE","Grassland",-2.10090577184299,-5.81436926102318
"1723","90 percent","South America_Southern",2050,"CORE","Grassland",-2.81406026254537,-5.81436926102318
"1724","90 percent","South Asia",2050,"CORE","Grassland",-13.6285951491126,-5.81436926102318
"1725","90 percent","South Korea",2050,"CORE","Grassland",0.54156038826228,-5.81436926102318
"1726","90 percent","Southeast Asia",2050,"CORE","Grassland",-4.06628435488862,-5.81436926102318
"1727","90 percent","Taiwan",2050,"CORE","Grassland",-1.03253293072512,-5.81436926102318
"1728","90 percent","USA",2050,"CORE","Grassland",-5.55364129971179,-5.81436926102318
"1729","80 percent","Africa_Eastern",2050,"CORE","Grassland",-16.3239178005975,-5.68071093838856
"1730","80 percent","Africa_Northern",2050,"CORE","Grassland",-5.85865013622713,-5.68071093838856
"1731","80 percent","Africa_Southern",2050,"CORE","Grassland",-4.96361125427071,-5.68071093838856
"1732","80 percent","Africa_Western",2050,"CORE","Grassland",-12.4231872988474,-5.68071093838856
"1733","80 percent","Argentina",2050,"CORE","Grassland",-4.05160669626854,-5.68071093838856
"1734","80 percent","Australia_NZ",2050,"CORE","Grassland",-2.80962637360231,-5.68071093838856
"1735","80 percent","Brazil",2050,"CORE","Grassland",-6.63377187790766,-5.68071093838856
"1736","80 percent","Canada",2050,"CORE","Grassland",-3.18173176950619,-5.68071093838856
"1737","80 percent","Central America and Caribbean",2050,"CORE","Grassland",-8.08643032299445,-5.68071093838856
"1738","80 percent","Central Asia",2050,"CORE","Grassland",-1.65350639295638,-5.68071093838856
"1739","80 percent","China",2050,"CORE","Grassland",-1.44214427212575,-5.68071093838856
"1740","80 percent","Colombia",2050,"CORE","Grassland",-4.27715984924403,-5.68071093838856
"1741","80 percent","EU-12",2050,"CORE","Grassland",-9.51318312172383,-5.68071093838856
"1742","80 percent","EU-15",2050,"CORE","Grassland",-9.18741763142693,-5.68071093838856
"1743","80 percent","Europe_Eastern",2050,"CORE","Grassland",-9.0453203139804,-5.68071093838856
"1744","80 percent","Europe_Non_EU",2050,"CORE","Grassland",-7.04885394368005,-5.68071093838856
"1745","80 percent","European Free Trade Association",2050,"CORE","Grassland",-13.8163530744616,-5.68071093838856
"1746","80 percent","India",2050,"CORE","Grassland",-20.6542727414789,-5.68071093838856
"1747","80 percent","Indonesia",2050,"CORE","Grassland",-6.07295393866901,-5.68071093838856
"1748","80 percent","Japan",2050,"CORE","Grassland",-1.51500237143564,-5.68071093838856
"1749","80 percent","Mexico",2050,"CORE","Grassland",-6.92736548349969,-5.68071093838856
"1750","80 percent","Middle East",2050,"CORE","Grassland",-2.9739895771711,-5.68071093838856
"1751","80 percent","Pakistan",2050,"CORE","Grassland",-23.6895103367812,-5.68071093838856
"1752","80 percent","Russia",2050,"CORE","Grassland",-3.22082962575278,-5.68071093838856
"1753","80 percent","South Africa",2050,"CORE","Grassland",-5.08667584488543,-5.68071093838856
"1754","80 percent","South America_Northern",2050,"CORE","Grassland",-2.08538061858358,-5.68071093838856
"1755","80 percent","South America_Southern",2050,"CORE","Grassland",-2.80739871772036,-5.68071093838856
"1756","80 percent","South Asia",2050,"CORE","Grassland",-13.1620623314667,-5.68071093838856
"1757","80 percent","South Korea",2050,"CORE","Grassland",0.529384144691672,-5.68071093838856
"1758","80 percent","Southeast Asia",2050,"CORE","Grassland",-3.95442973840921,-5.68071093838856
"1759","80 percent","Taiwan",2050,"CORE","Grassland",-1.07072804870455,-5.68071093838856
"1760","80 percent","USA",2050,"CORE","Grassland",-5.41192159821889,-5.68071093838856
"1761","High","Africa_Eastern",2050,"CORE","Grassland",-16.5588776294096,-5.6636900636817
"1762","High","Africa_Northern",2050,"CORE","Grassland",-4.05547156328256,-5.6636900636817
"1763","High","Africa_Southern",2050,"CORE","Grassland",-5.26561675719828,-5.6636900636817
"1764","High","Africa_Western",2050,"CORE","Grassland",-13.5131550370387,-5.6636900636817
"1765","High","Argentina",2050,"CORE","Grassland",-4.20314036361923,-5.6636900636817
"1766","High","Australia_NZ",2050,"CORE","Grassland",-2.93529729481986,-5.6636900636817
"1767","High","Brazil",2050,"CORE","Grassland",-7.20165405271801,-5.6636900636817
"1768","High","Canada",2050,"CORE","Grassland",-2.28002766622589,-5.6636900636817
"1769","High","Central America and Caribbean",2050,"CORE","Grassland",-8.8943419692718,-5.6636900636817
"1770","High","Central Asia",2050,"CORE","Grassland",-1.68784398045793,-5.6636900636817
"1771","High","China",2050,"CORE","Grassland",-0.646958807793945,-5.6636900636817
"1772","High","Colombia",2050,"CORE","Grassland",-4.31702097039649,-5.6636900636817
"1773","High","EU-12",2050,"CORE","Grassland",-11.2217870034939,-5.6636900636817
"1774","High","EU-15",2050,"CORE","Grassland",-9.86690100212281,-5.6636900636817
"1775","High","Europe_Eastern",2050,"CORE","Grassland",-10.8336738543854,-5.6636900636817
"1776","High","Europe_Non_EU",2050,"CORE","Grassland",-7.70681985501685,-5.6636900636817
"1777","High","European Free Trade Association",2050,"CORE","Grassland",-8.43614842848091,-5.6636900636817
"1778","High","India",2050,"CORE","Grassland",-22.6122590129821,-5.6636900636817
"1779","High","Indonesia",2050,"CORE","Grassland",-6.38633991738177,-5.6636900636817
"1780","High","Japan",2050,"CORE","Grassland",-1.81167072196236,-5.6636900636817
"1781","High","Mexico",2050,"CORE","Grassland",-7.20563583179292,-5.6636900636817
"1782","High","Middle East",2050,"CORE","Grassland",-2.83831554623522,-5.6636900636817
"1783","High","Pakistan",2050,"CORE","Grassland",-14.2283659497954,-5.6636900636817
"1784","High","Russia",2050,"CORE","Grassland",-1.90735837896322,-5.6636900636817
"1785","High","South Africa",2050,"CORE","Grassland",-4.9429398962584,-5.6636900636817
"1786","High","South America_Northern",2050,"CORE","Grassland",-2.23230579793486,-5.6636900636817
"1787","High","South America_Southern",2050,"CORE","Grassland",-2.71882320791746,-5.6636900636817
"1788","High","South Asia",2050,"CORE","Grassland",-8.85253434674251,-5.6636900636817
"1789","High","South Korea",2050,"CORE","Grassland",0.454027541423035,-5.6636900636817
"1790","High","Southeast Asia",2050,"CORE","Grassland",-4.19976128881818,-5.6636900636817
"1791","High","Taiwan",2050,"CORE","Grassland",-1.21967123213867,-5.6636900636817
"1792","High","USA",2050,"CORE","Grassland",-5.83940341582036,-5.6636900636817
"1793","Low","Africa_Eastern",2050,"CORE","Grassland",-16.5322017081044,-5.64954997738033
"1794","Low","Africa_Northern",2050,"CORE","Grassland",-4.0600660665546,-5.64954997738033
"1795","Low","Africa_Southern",2050,"CORE","Grassland",-5.268919548181,-5.64954997738033
"1796","Low","Africa_Western",2050,"CORE","Grassland",-13.4338311058983,-5.64954997738033
"1797","Low","Argentina",2050,"CORE","Grassland",-4.22169419718652,-5.64954997738033
"1798","Low","Australia_NZ",2050,"CORE","Grassland",-3.06050144424868,-5.64954997738033
"1799","Low","Brazil",2050,"CORE","Grassland",-7.30035867306583,-5.64954997738033
"1800","Low","Canada",2050,"CORE","Grassland",-2.21902828901883,-5.64954997738033
"1801","Low","Central America and Caribbean",2050,"CORE","Grassland",-9.3582384617633,-5.64954997738033
"1802","Low","Central Asia",2050,"CORE","Grassland",-1.71677257181017,-5.64954997738033
"1803","Low","China",2050,"CORE","Grassland",-0.664938518727984,-5.64954997738033
"1804","Low","Colombia",2050,"CORE","Grassland",-4.45436592947725,-5.64954997738033
"1805","Low","EU-12",2050,"CORE","Grassland",-10.7889649860844,-5.64954997738033
"1806","Low","EU-15",2050,"CORE","Grassland",-8.75061941235872,-5.64954997738033
"1807","Low","Europe_Eastern",2050,"CORE","Grassland",-10.8239966645921,-5.64954997738033
"1808","Low","Europe_Non_EU",2050,"CORE","Grassland",-7.76879333278196,-5.64954997738033
"1809","Low","European Free Trade Association",2050,"CORE","Grassland",-7.39909600544367,-5.64954997738033
"1810","Low","India",2050,"CORE","Grassland",-21.5576403995607,-5.64954997738033
"1811","Low","Indonesia",2050,"CORE","Grassland",-6.34767408695658,-5.64954997738033
"1812","Low","Japan",2050,"CORE","Grassland",-1.3317624371466,-5.64954997738033
"1813","Low","Mexico",2050,"CORE","Grassland",-7.35796022441653,-5.64954997738033
"1814","Low","Middle East",2050,"CORE","Grassland",-2.85341617284859,-5.64954997738033
"1815","Low","Pakistan",2050,"CORE","Grassland",-14.1713034154292,-5.64954997738033
"1816","Low","Russia",2050,"CORE","Grassland",-1.89051084228866,-5.64954997738033
"1817","Low","South Africa",2050,"CORE","Grassland",-4.9662627249918,-5.64954997738033
"1818","Low","South America_Northern",2050,"CORE","Grassland",-2.3078044529215,-5.64954997738033
"1819","Low","South America_Southern",2050,"CORE","Grassland",-2.78252553928752,-5.64954997738033
"1820","Low","South Asia",2050,"CORE","Grassland",-8.81384497543302,-5.64954997738033
"1821","Low","South Korea",2050,"CORE","Grassland",0.446088736207996,-5.64954997738033
"1822","Low","Southeast Asia",2050,"CORE","Grassland",-4.20437728059468,-5.64954997738033
"1823","Low","Taiwan",2050,"CORE","Grassland",-1.32408246715456,-5.64954997738033
"1824","Low","USA",2050,"CORE","Grassland",-5.89867458460273,-5.64954997738033
"1825","70 percent","Africa_Eastern",2050,"CORE","Grassland",-15.895568692562,-5.51892206334487
"1826","70 percent","Africa_Northern",2050,"CORE","Grassland",-5.60851115616205,-5.51892206334487
"1827","70 percent","Africa_Southern",2050,"CORE","Grassland",-4.92612423728644,-5.51892206334487
"1828","70 percent","Africa_Western",2050,"CORE","Grassland",-12.0888425699536,-5.51892206334487
"1829","70 percent","Argentina",2050,"CORE","Grassland",-3.94744921804734,-5.51892206334487
"1830","70 percent","Australia_NZ",2050,"CORE","Grassland",-2.79566180502835,-5.51892206334487
"1831","70 percent","Brazil",2050,"CORE","Grassland",-6.46383987800611,-5.51892206334487
"1832","70 percent","Canada",2050,"CORE","Grassland",-3.00623367576564,-5.51892206334487
"1833","70 percent","Central America and Caribbean",2050,"CORE","Grassland",-7.85551410883631,-5.51892206334487
"1834","70 percent","Central Asia",2050,"CORE","Grassland",-1.66133984348234,-5.51892206334487
"1835","70 percent","China",2050,"CORE","Grassland",-1.42659374297612,-5.51892206334487
"1836","70 percent","Colombia",2050,"CORE","Grassland",-4.25678846793608,-5.51892206334487
"1837","70 percent","EU-12",2050,"CORE","Grassland",-8.89174961083278,-5.51892206334487
"1838","70 percent","EU-15",2050,"CORE","Grassland",-8.59217212693254,-5.51892206334487
"1839","70 percent","Europe_Eastern",2050,"CORE","Grassland",-8.40685353008693,-5.51892206334487
"1840","70 percent","Europe_Non_EU",2050,"CORE","Grassland",-6.74873387837833,-5.51892206334487
"1841","70 percent","European Free Trade Association",2050,"CORE","Grassland",-12.6534756896536,-5.51892206334487
"1842","70 percent","India",2050,"CORE","Grassland",-18.810859232415,-5.51892206334487
"1843","70 percent","Indonesia",2050,"CORE","Grassland",-5.78154234959058,-5.51892206334487
"1844","70 percent","Japan",2050,"CORE","Grassland",-1.25974763331224,-5.51892206334487
"1845","70 percent","Mexico",2050,"CORE","Grassland",-6.85431861423468,-5.51892206334487
"1846","70 percent","Middle East",2050,"CORE","Grassland",-2.96517489579778,-5.51892206334487
"1847","70 percent","Pakistan",2050,"CORE","Grassland",-21.3821755978362,-5.51892206334487
"1848","70 percent","Russia",2050,"CORE","Grassland",-3.0544284983833,-5.51892206334487
"1849","70 percent","South Africa",2050,"CORE","Grassland",-5.044420054033,-5.51892206334487
"1850","70 percent","South America_Northern",2050,"CORE","Grassland",-2.06968237372188,-5.51892206334487
"1851","70 percent","South America_Southern",2050,"CORE","Grassland",-2.79836955283688,-5.51892206334487
"1852","70 percent","South Asia",2050,"CORE","Grassland",-12.5823294538635,-5.51892206334487
"1853","70 percent","South Korea",2050,"CORE","Grassland",0.511340007234203,-5.51892206334487
"1854","70 percent","Southeast Asia",2050,"CORE","Grassland",-3.82064973731357,-5.51892206334487
"1855","70 percent","Taiwan",2050,"CORE","Grassland",-1.11777537157703,-5.51892206334487
"1856","70 percent","USA",2050,"CORE","Grassland",-5.24133987289054,-5.51892206334487
"1857","60 percent","Africa_Eastern",2050,"CORE","Grassland",-15.3283489001675,-5.31752813401998
"1858","60 percent","Africa_Northern",2050,"CORE","Grassland",-5.30799321462705,-5.31752813401998
"1859","60 percent","Africa_Southern",2050,"CORE","Grassland",-4.87350399718563,-5.31752813401998
"1860","60 percent","Africa_Western",2050,"CORE","Grassland",-11.6532812746357,-5.31752813401998
"1861","60 percent","Argentina",2050,"CORE","Grassland",-3.82217110260605,-5.31752813401998
"1862","60 percent","Australia_NZ",2050,"CORE","Grassland",-2.7730492188168,-5.31752813401998
"1863","60 percent","Brazil",2050,"CORE","Grassland",-6.24194361031614,-5.31752813401998
"1864","60 percent","Canada",2050,"CORE","Grassland",-2.80819737722719,-5.31752813401998
"1865","60 percent","Central America and Caribbean",2050,"CORE","Grassland",-7.55617996514333,-5.31752813401998
"1866","60 percent","Central Asia",2050,"CORE","Grassland",-1.66619895149954,-5.31752813401998
"1867","60 percent","China",2050,"CORE","Grassland",-1.40528846235418,-5.31752813401998
"1868","60 percent","Colombia",2050,"CORE","Grassland",-4.2289563459332,-5.31752813401998
"1869","60 percent","EU-12",2050,"CORE","Grassland",-8.17653723116709,-5.31752813401998
"1870","60 percent","EU-15",2050,"CORE","Grassland",-7.9040093115708,-5.31752813401998
"1871","60 percent","Europe_Eastern",2050,"CORE","Grassland",-7.69709223150534,-5.31752813401998
"1872","60 percent","Europe_Non_EU",2050,"CORE","Grassland",-6.38835486020849,-5.31752813401998
"1873","60 percent","European Free Trade Association",2050,"CORE","Grassland",-11.3844190924457,-5.31752813401998
"1874","60 percent","India",2050,"CORE","Grassland",-16.6815464506708,-5.31752813401998
"1875","60 percent","Indonesia",2050,"CORE","Grassland",-5.42438938948219,-5.31752813401998
"1876","60 percent","Japan",2050,"CORE","Grassland",-0.992905244033631,-5.31752813401998
"1877","60 percent","Mexico",2050,"CORE","Grassland",-6.7476441992189,-5.31752813401998
"1878","60 percent","Middle East",2050,"CORE","Grassland",-2.95116726994466,-5.31752813401998
"1879","60 percent","Pakistan",2050,"CORE","Grassland",-18.8237559308425,-5.31752813401998
"1880","60 percent","Russia",2050,"CORE","Grassland",-2.86948490944888,-5.31752813401998
"1881","60 percent","South Africa",2050,"CORE","Grassland",-4.98461607406942,-5.31752813401998
"1882","60 percent","South America_Northern",2050,"CORE","Grassland",-2.05395278169342,-5.31752813401998
"1883","60 percent","South America_Southern",2050,"CORE","Grassland",-2.78489423526505,-5.31752813401998
"1884","60 percent","South Asia",2050,"CORE","Grassland",-11.8443576893942,-5.31752813401998
"1885","60 percent","South Korea",2050,"CORE","Grassland",0.485717286315319,-5.31752813401998
"1886","60 percent","Southeast Asia",2050,"CORE","Grassland",-3.65568699615657,-5.31752813401998
"1887","60 percent","Taiwan",2050,"CORE","Grassland",-1.17656919089402,-5.31752813401998
"1888","60 percent","USA",2050,"CORE","Grassland",-5.03022373998045,-5.31752813401998
"1889","50 percent","Africa_Eastern",2050,"CORE","Grassland",-14.5520363411686,-5.05783174887139
"1890","50 percent","Africa_Northern",2050,"CORE","Grassland",-4.94011658519448,-5.05783174887139
